PTE,VCD2F,415
PTP,VC965,778
PTP,VC965,557
PTC,VCB43,785
PTE,VC965,831
PTE,VCB43,172
PTC,VC965,583
PTE,VC965,277
PTE,VC965,470
PTE,VCD2F,549
PTC,VC965,259
PTE,VC965,271
PTP,VCB43,648
PTP,VC965,744
PTE,VC965,899
PTP,VCB43,946
PTP,VC965,175
PTE,VC965,648
PTC,VCB43,218
PTC,VC965,479
PTE,VCB43,38
PTC,VC965,322
PTP,VCD2F,118
PTP,VC965,298
PTP,VCB43,62
PTE,VCB43,644
PTE,VCD2F,224
PTE,VC965,862
PTC,VC965,235
PTC,VC965,38
PTP,VC965,710
PTE,VC965,662
PTE,VC965,783
PTP,VC965,131
PTC,VC965,829
PTP,VC965,172
PTC,VC965,415
PTC,VC965,135
PTE,VC965,849
PTC,VC965,944
PTP,VC965,25
PTP,VCD2F,250
PTE,VC965,588
PTE,VC965,805
PTE,VC965,97
PTP,VC965,843
PTC,VC965,557
PTP,VC965,438
PTE,VCD2F,940
PTP,VCB43,889
PTP,VC965,760
PTE,VC965,993
PTE,VCB43,955
PTE,VC965,236
PTP,VC965,90
PTP,VC965,221
PTP,VC965,133
PTE,VC965,887
PTC,VC965,430
PTP,VC965,152
PTP,VC965,104
PTE,VCB43,971
PTP,VC965,567
PTE,VC965,362
PTC,VC965,620
PTE,VC965,536
PTP,VC965,202
PTE,VC965,420
PTC,VC965,282
PTP,VC965,802
PTP,VCB43,124
PTC,VCD2F,34
PTP,VC965,441
PTP,VC965,215
PTC,VC965,810
PTE,VC965,982
PTE,VC965,422
PTC,VC965,846
PTE,VCB43,265
PTP,VC965,976
PTP,VCB43,505
PTP,VC965,631
PTE,VC965,511
PTP,VC965,603
PTC,VCB43,801
PTP,VCB43,213
PTC,VC965,827
PTP,VCB43,186
PTE,VC965,506
PTC,VCB43,378
PTC,VC965,7
PTC,VC965,689
PTE,VCB43,702
PTE,VCB43,939
PTE,VC965,252
PTE,VC965,693
PTC,VC965,124
PTC,VC965,274
PTE,VC965,207
PTE,VCD2F,602
PTP,VCB43,628
PTC,VC965,46
PTE,VC965,189
PTE,VC965,930
PTE,VC965,73
PTP,VCB43,980
PTP,VC965,61
PTE,VCB43,950
PTP,VCB43,679
PTP,VC965,42
PTC,VC965,146
PTE,VC965,402
PTC,VC965,116
PTE,VCB43,429
PTP,VC965,733
PTP,VC965,912
PTE,VC965,749
PTC,VCD2F,384
PTP,VCD2F,39
PTE,VC965,399
PTC,VC965,677
PTP,VCB43,911
PTE,VCB43,80
PTC,VC965,605
PTC,VCB43,510
PTP,VC965,399
PTC,VC965,555
PTE,VC965,800
PTP,VC965,13
PTP,VC965,780
PTE,VC965,884
PTP,VCB43,314
PTC,VC965,840
PTE,VC965,350
PTE,VCB43,379
PTP,VCD2F,582
PTE,VCD2F,679
PTE,VCB43,89
PTC,VCB43,849
PTE,VC965,470
PTE,VC965,641
PTE,VCB43,300
PTC,VC965,227
PTE,VCB43,550
PTE,VC965,336
PTC,VCD2F,209
PTP,VC965,6
PTP,VC965,647
PTP,VC965,14
PTE,VC965,664
PTC,VC965,12
PTC,VCB43,842
PTP,VCB43,856
PTE,VCB43,586
PTP,VCD2F,693
PTC,VCB43,340
PTC,VC965,94
PTE,VCB43,13
PTC,VCB43,450
PTE,VC965,741
PTE,VCB43,139
PTP,VC965,961
PTE,VC965,494
PTC,VC965,738
PTC,VCD2F,28
PTC,VC965,656
PTP,VC965,272
PTE,VCB43,878
PTE,VC965,422
PTE,VC965,235
PTC,VCB43,871
PTE,VCB43,275
PTP,VC965,548
PTC,VC965,746
PTP,VC965,457
PTC,VCB43,571
PTE,VC965,791
PTP,VCD2F,122
PTE,VC965,466
PTE,VC965,400
PTP,VCD2F,18
PTP,VCB43,590
PTP,VC965,116
PTE,VC965,744
PTE,VC965,337
PTP,VC965,277
PTP,VCB43,431
PTP,VC965,970
PTP,VC965,515
PTC,VC965,857
PTE,VC965,796
PTE,VC965,618
PTC,VC965,602
PTE,VCB43,967
PTC,VC965,967
PTP,VC965,593
PTP,VC965,4
PTP,VCD2F,585
PTP,VCD2F,198
PTP,VC965,845
PTE,VC965,437
PTP,VC965,369
PTE,VC965,323
PTP,VC965,119
PTP,VCD2F,447
PTC,VC965,363
PTP,VC965,709
PTP,VCD2F,264
PTC,VC965,35
PTC,VC965,722
PTC,VC965,808
PTE,VC965,656
PTE,VC965,523
PTP,VC965,743
PTP,VCB43,740
PTP,VC965,190
PTE,VC965,784
PTE,VC965,224
PTP,VC965,429
PTC,VCB43,243
PTP,VC965,50
PTE,VC965,299
PTC,VCD2F,452
PTP,VC965,965
PTP,VCD2F,314
PTE,VC965,851
PTP,VC965,296
PTE,VC965,445
PTE,VC965,911
PTC,VC965,509
PTE,VCB43,224
PTP,VC965,815
PTE,VCB43,357
PTC,VC965,710
PTE,VC965,723
PTE,VC965,569
PTC,VC965,765
PTC,VC965,160
PTE,VC965,249
PTE,VC965,274
PTC,VC965,88
PTE,VC965,801
PTE,VC965,966
PTP,VC965,159
PTE,VCD2F,904
PTE,VCD2F,274
PTC,VC965,421
PTP,VC965,497
PTE,VC965,284
PTP,VC965,963
PTC,VCD2F,109
PTP,VC965,151
PTC,VCD2F,928
PTP,VCB43,493
PTP,VCB43,397
PTE,VC965,743
PTC,VCB43,918
PTP,VCB43,393
PTE,VC965,711
PTP,VC965,842
PTE,VC965,492
PTP,VC965,899
PTP,VC965,355
PTP,VC965,721
PTE,VCB43,637
PTC,VC965,569
PTP,VC965,205
PTP,VC965,526
PTE,VCB43,649
PTC,VC965,590
PTC,VC965,614
PTE,VCD2F,691
PTC,VC965,190
PTP,VC965,725
PTP,VCB43,540
PTP,VCB43,783
PTP,VCB43,738
PTP,VC965,784
PTC,VC965,983
PTE,VC965,362
PTC,VC965,921
PTE,VCB43,748
PTP,VCB43,284
PTE,VC965,762
PTP,VC965,405
PTC,VC965,319
PTE,VC965,495
PTP,VC965,237
PTE,VC965,284
PTE,VCD2F,890
PTE,VC965,702
PTE,VC965,976
PTC,VCD2F,528
PTC,VC965,755
PTP,VC965,16
PTE,VC965,983
PTP,VC965,210
PTE,VC965,391
PTE,VC965,439
PTE,VCB43,235
PTP,VC965,858
PTE,VC965,304
PTC,VC965,890
PTE,VC965,833
PTE,VC965,922
PTC,VCB43,669
PTC,VCD2F,400
PTC,VC965,678
PTP,VC965,189
PTC,VC965,351
PTC,VC965,393
PTC,VC965,270
PTP,VC965,538
PTE,VC965,947
PTC,VC965,236
PTE,VC965,551
PTC,VC965,511
PTP,VC965,661
PTE,VC965,591
PTC,VC965,292
PTP,VCB43,288
PTE,VC965,823
PTE,VCB43,430
PTC,VC965,545
PTP,VC965,171
PTP,VCB43,76
PTE,VC965,873
PTP,VCB43,589
PTC,VCD2F,882
PTP,VC965,647
PTP,VC965,731
PTC,VCB43,666
PTC,VC965,23
PTC,VC965,771
PTP,VC965,169
PTC,VC965,770
PTC,VC965,29
PTC,VC965,502
PTP,VCB43,149
PTE,VC965,262
PTE,VC965,59
PTE,VCD2F,883
PTC,VC965,756
PTP,VC965,308
PTP,VCD2F,963
PTE,VCD2F,618
PTP,VC965,503
PTP,VC965,410
PTP,VCB43,205
PTE,VCD2F,851
PTC,VCB43,59
PTP,VCB43,21
PTE,VC965,464
PTP,VC965,416
PTE,VCB43,921
PTE,VCB43,485
PTP,VCB43,592
PTE,VCB43,889
PTC,VCD2F,157
PTE,VCD2F,909
PTE,VC965,988
PTP,VCB43,548
PTE,VC965,638
PTC,VC965,112
PTE,VCB43,915
PTC,VCD2F,721
PTC,VC965,394
PTP,VC965,679
PTE,VC965,710
PTE,VC965,18
PTC,VC965,714
PTP,VC965,388
PTC,VCB43,352
PTP,VCB43,181
PTC,VC965,735
PTC,VC965,539
PTC,VC965,349
PTC,VC965,910
PTE,VCD2F,290
PTC,VC965,996
PTC,VC965,448
PTP,VC965,631
PTC,VC965,940
PTE,VC965,215
PTC,VC965,327
PTC,VCD2F,523
PTE,VC965,540
PTE,VC965,633
PTE,VC965,293
PTP,VC965,440
PTP,VC965,86
PTP,VCD2F,851
PTC,VCD2F,644
PTC,VC965,278
PTE,VC965,438
PTP,VC965,301
PTC,VCB43,588
PTP,VC965,100
PTC,VC965,904
PTP,VCB43,704
PTC,VC965,595
PTE,VC965,229
PTE,VCD2F,883
PTE,VCB43,556
PTP,VCB43,719
PTE,VCB43,753
PTP,VC965,150
PTE,VCB43,60
PTC,VCB43,406
PTE,VCB43,20
PTP,VC965,239
PTC,VC965,633
PTC,VC965,35
PTP,VC965,805
PTC,VCD2F,920
PTE,VC965,535
PTP,VCD2F,172
PTP,VCD2F,815
PTP,VC965,971
PTC,VC965,156
PTC,VC965,981
PTP,VCD2F,632
PTE,VC965,79
PTP,VCD2F,774
PTC,VC965,208
PTE,VC965,141
PTP,VCB43,253
PTP,VC965,640
PTE,VCD2F,497
PTC,VC965,957
PTC,VC965,861
PTP,VCB43,410
PTC,VC965,16
PTC,VCB43,126
PTC,VC965,669
PTP,VCB43,790
PTC,VC965,18
PTP,VCB43,218
PTC,VC965,161
PTC,VCB43,386
PTE,VC965,126
PTC,VC965,985
PTE,VCB43,608
PTP,VCB43,334
PTC,VCB43,75
PTE,VC965,214
PTE,VC965,761
PTC,VC965,837
PTP,VCD2F,430
PTC,VC965,417
PTP,VC965,377
PTC,VC965,162
PTE,VC965,886
PTE,VC965,671
PTC,VCB43,500
PTP,VCB43,898
PTP,VCD2F,347
PTP,VC965,184
PTP,VC965,726
PTP,VC965,262
PTE,VC965,59
PTE,VC965,709
PTE,VCB43,826
PTC,VCB43,345
PTP,VC965,814
PTC,VCB43,735
PTC,VC965,796
PTC,VCD2F,413
PTC,VC965,388
PTE,VCB43,382
PTE,VCB43,286
PTE,VC965,225
PTE,VCB43,759
PTP,VCB43,746
PTE,VC965,420
PTE,VCB43,74
PTC,VCB43,663
PTE,VC965,498
PTC,VC965,772
PTP,VC965,827
PTP,VC965,307
PTP,VC965,594
PTE,VC965,555
PTP,VC965,468
PTE,VC965,528
PTC,VCB43,547
PTE,VC965,445
PTC,VCB43,264
PTC,VC965,670
PTE,VCB43,776
PTE,VC965,254
PTE,VC965,176
PTC,VC965,243
PTP,VC965,44
PTE,VCB43,765
PTP,VC965,613
PTP,VC965,455
PTE,VCB43,900
PTC,VC965,361
PTP,VC965,915
PTE,VCD2F,450
PTE,VC965,845
PTC,VC965,879
PTC,VCB43,524
PTE,VC965,806
PTP,VCB43,14
PTC,VC965,514
PTE,VCB43,853
PTP,VC965,176
PTC,VCB43,743
PTC,VCD2F,761
PTP,VC965,513
PTE,VC965,373
PTE,VC965,76
PTC,VC965,740
PTE,VCB43,924
PTE,VC965,234
PTE,VC965,819
PTC,VC965,310
PTP,VC965,536
PTC,VC965,176
PTP,VC965,723
PTP,VC965,541
PTC,VC965,439
PTC,VC965,112
PTC,VC965,868
PTE,VC965,965
PTC,VC965,808
PTC,VC965,111
PTC,VCB43,230
PTC,VC965,772
PTC,VC965,3
PTC,VC965,714
PTE,VCB43,59
PTP,VCB43,253
PTE,VC965,927
PTE,VCB43,59
PTP,VC965,106
PTC,VC965,619
PTC,VCB43,558
PTC,VC965,263
PTE,VCB43,848
PTP,VC965,124
PTE,VC965,277
PTP,VC965,612
PTE,VCD2F,946
PTP,VC965,24
PTE,VC965,720
PTE,VCB43,220
PTC,VC965,766
PTC,VC965,917
PTE,VCB43,412
PTC,VC965,829
PTE,VCD2F,823
PTP,VC965,596
PTC,VC965,717
PTE,VC965,964
PTP,VC965,821
PTP,VC965,457
PTE,VC965,42
PTC,VCD2F,376
PTE,VCB43,182
PTE,VC965,954
PTP,VC965,671
PTC,VCB43,47
PTC,VC965,168
PTC,VC965,543
PTC,VCD2F,741
PTC,VC965,565
PTP,VC965,380
PTP,VC965,618
PTC,VC965,329
PTC,VC965,113
PTC,VCB43,128
PTE,VC965,271
PTP,VC965,258
PTP,VC965,823
PTP,VC965,127
PTP,VC965,965
PTE,VCB43,931
PTE,VCB43,506
PTP,VCB43,493
PTE,VCD2F,671
PTE,VC965,269
PTP,VC965,701
PTP,VCB43,62
PTP,VC965,204
PTE,VC965,588
PTP,VC965,612
PTE,VC965,39
PTC,VC965,543
PTC,VC965,443
PTP,VCD2F,350
PTE,VC965,175
PTE,VCB43,155
PTE,VCB43,158
PTC,VCB43,291
PTP,VCD2F,508
PTC,VCB43,22
PTP,VC965,151
PTE,VCB43,863
PTE,VCB43,345
PTC,VC965,855
PTC,VC965,777
PTC,VC965,128
PTE,VC965,640
PTP,VC965,577
PTC,VC965,934
PTC,VC965,871
PTE,VC965,336
PTC,VCD2F,781
PTE,VCB43,426
PTP,VC965,956
PTE,VC965,359
PTE,VC965,606
PTC,VC965,750
PTC,VC965,882
PTP,VCD2F,163
PTP,VCB43,109
PTC,VC965,276
PTE,VC965,910
PTP,VC965,154
PTP,VCD2F,464
PTC,VCB43,921
PTP,VCB43,540
PTP,VC965,405
PTP,VC965,493
PTE,VCB43,120
PTP,VC965,723
PTE,VCD2F,478
PTP,VC965,40
PTC,VCD2F,84
PTP,VC965,324
PTP,VCD2F,900
PTE,VC965,365
PTP,VCB43,703
PTC,VC965,607
PTC,VC965,206
PTP,VC965,98
PTP,VC965,988
PTC,VCB43,291
PTE,VC965,808
PTP,VC965,262
PTE,VC965,96
PTC,VCD2F,485
PTP,VCB43,529
PTE,VCD2F,334
PTC,VCD2F,145
PTE,VCB43,462
PTE,VC965,473
PTC,VCB43,4
PTE,VC965,789
PTC,VCD2F,570
PTP,VC965,444
PTC,VC965,979
PTE,VC965,833
PTE,VCB43,801
PTE,VC965,699
PTP,VCB43,398
PTE,VC965,276
PTP,VC965,121
PTE,VC965,407
PTC,VC965,197
PTP,VCD2F,500
PTE,VC965,652
PTE,VCB43,469
PTC,VCB43,160
PTE,VC965,238
PTP,VC965,845
PTE,VC965,877
PTP,VC965,740
PTC,VCB43,755
PTC,VCB43,533
PTE,VC965,192
PTC,VC965,213
PTE,VC965,539
PTE,VC965,378
PTC,VCB43,151
PTC,VC965,3
PTC,VC965,489
PTC,VC965,211
PTE,VCB43,855
PTC,VC965,656
PTC,VCB43,702
PTP,VCB43,377
PTE,VC965,609
PTE,VC965,636
PTE,VC965,730
PTC,VC965,848
PTE,VC965,601
PTE,VC965,897
PTE,VC965,55
PTP,VC965,847
PTP,VC965,240
PTC,VC965,354
PTE,VC965,754
PTC,VC965,767
PTE,VC965,621
PTE,VC965,398
PTC,VC965,479
PTP,VCD2F,458
PTC,VCB43,706
PTE,VC965,597
PTE,VC965,156
PTC,VC965,598
PTE,VCD2F,103
PTP,VC965,899
PTP,VCD2F,657
PTP,VC965,26
PTC,VCB43,112
PTC,VCD2F,152
PTE,VC965,140
PTC,VCB43,558
PTC,VC965,629
PTP,VCB43,146
PTE,VC965,871
PTE,VCB43,902
PTP,VC965,792
PTE,VC965,659
PTP,VC965,152
PTC,VC965,347
PTC,VCB43,300
PTC,VCB43,767
PTE,VC965,14
PTE,VC965,695
PTE,VC965,528
PTC,VC965,763
PTE,VCD2F,408
PTP,VC965,697
PTC,VCB43,697
PTC,VCB43,322
PTC,VCD2F,949
PTE,VC965,278
PTC,VCB43,642
PTE,VC965,411
PTE,VCB43,381
PTC,VC965,648
PTC,VCD2F,284
PTE,VC965,980
PTC,VCB43,418
PTP,VC965,39
PTC,VCB43,18
PTE,VCB43,822
PTE,VC965,556
PTP,VC965,547
PTP,VC965,957
PTP,VCB43,597
PTC,VC965,338
PTC,VCD2F,615
PTP,VC965,503
PTP,VCB43,792
PTC,VC965,204
PTP,VC965,270
PTE,VCD2F,15
PTC,VC965,832
PTE,VC965,791
PTC,VC965,870
PTP,VC965,274
PTP,VC965,492
PTP,VCB43,933
PTE,VCB43,62
PTE,VC965,811
PTP,VCB43,156
PTE,VC965,474
PTE,VC965,629
PTE,VCD2F,252
PTC,VCD2F,92
PTE,VC965,542
PTC,VC965,130
PTE,VC965,192
PTP,VC965,117
PTP,VCD2F,114
PTP,VC965,3
PTC,VCB43,784
PTC,VC965,9
PTE,VC965,289
PTC,VC965,704
PTP,VCD2F,708
PTP,VC965,881
PTC,VCB43,126
PTC,VC965,801
PTP,VC965,13
PTE,VCD2F,134
PTC,VC965,499
PTE,VC965,600
PTE,VC965,339
PTC,VC965,435
PTE,VC965,448
PTP,VC965,692
PTE,VCB43,905
PTC,VC965,743
PTC,VCD2F,811
PTE,VCB43,264
PTE,VCB43,74
PTE,VCB43,256
PTE,VCD2F,545
PTP,VC965,209
PTP,VC965,675
PTE,VC965,991
PTE,VCB43,373
PTC,VCB43,849
PTE,VC965,781
PTP,VC965,976
PTP,VC965,615
PTE,VC965,257
PTP,VC965,762
PTC,VC965,402
PTC,VC965,907
PTE,VCB43,718
PTP,VC965,111
PTE,VC965,848
PTP,VC965,21
PTC,VC965,364
PTP,VC965,325
PTC,VC965,173
PTC,VC965,144
PTP,VCB43,668
PTE,VC965,818
PTC,VC965,202
PTC,VCB43,529
PTP,VCB43,549
PTP,VC965,137
PTC,VC965,688
PTE,VCD2F,248
PTP,VCB43,945
PTP,VC965,323
PTE,VCB43,83
PTC,VC965,570
PTE,VC965,47
PTE,VCB43,631
PTP,VC965,878
PTE,VCD2F,342
PTP,VC965,916
PTC,VC965,227
PTE,VC965,200
PTC,VC965,615
PTP,VCB43,926
PTE,VCB43,919
PTP,VC965,187
PTC,VCD2F,869
PTC,VCB43,228
PTP,VC965,771
PTC,VC965,118
PTE,VC965,793
PTE,VCB43,649
PTE,VCB43,300
PTE,VCB43,168
PTC,VC965,272
PTE,VC965,532
PTE,VC965,516
PTP,VC965,484
PTP,VC965,500
PTE,VC965,566
PTP,VCB43,80
PTC,VC965,39
PTE,VC965,220
PTE,VCB43,15
PTE,VC965,491
PTP,VC965,138
PTE,VCD2F,186
PTP,VCD2F,706
PTP,VC965,757
PTE,VC965,328
PTP,VC965,12
PTC,VC965,53
PTP,VC965,200
PTE,VC965,603
PTE,VC965,994
PTE,VC965,534
PTE,VC965,129
PTP,VC965,80
PTE,VCB43,403
PTP,VC965,718
PTE,VCB43,115
PTE,VC965,908
PTP,VC965,752
PTC,VC965,292
PTE,VC965,748
PTC,VCB43,981
PTP,VC965,423
PTP,VCB43,227
PTE,VCD2F,428
PTP,VCB43,169
PTC,VCB43,499
PTC,VC965,839
PTC,VCB43,790
PTE,VCB43,101
PTE,VC965,902
PTE,VC965,959
PTC,VCD2F,702
PTP,VCD2F,408
PTP,VC965,866
PTC,VC965,271
PTP,VCB43,9
PTC,VC965,19
PTC,VC965,860
PTE,VC965,830
PTP,VCD2F,228
PTE,VC965,852
PTC,VC965,569
PTP,VCB43,953
PTE,VC965,538
PTC,VC965,389
PTC,VC965,330
PTP,VC965,667
PTP,VC965,81
PTP,VC965,549
PTC,VC965,175
PTC,VC965,134
PTE,VCB43,363
PTP,VCB43,572
PTC,VC965,761
PTP,VC965,580
PTE,VCB43,666
PTE,VC965,521
PTE,VC965,962
PTE,VC965,137
PTE,VC965,463
PTP,VC965,807
PTP,VCB43,80
PTE,VC965,821
PTE,VC965,620
PTP,VC965,361
PTP,VC965,715
PTC,VC965,245
PTP,VC965,363
PTE,VC965,241
PTE,VC965,92
PTE,VCB43,91
PTE,VC965,707
PTP,VCB43,289
PTP,VCD2F,258
PTE,VCD2F,460
PTE,VC965,104
PTC,VC965,330
PTC,VC965,475
PTP,VC965,208
PTE,VCD2F,781
PTP,VC965,186
PTP,VC965,151
PTP,VCB43,84
PTE,VCB43,193
PTC,VC965,445
PTP,VC965,597
PTC,VCD2F,566
PTC,VC965,493
PTE,VC965,523
PTE,VC965,10
PTE,VCB43,363
PTC,VCB43,773
PTC,VC965,757
PTE,VC965,752
PTC,VC965,517
PTE,VC965,115
PTP,VC965,329
PTE,VCB43,30
PTC,VCB43,87
PTP,VCB43,980
PTE,VCD2F,69
PTE,VCB43,452
PTC,VC965,519
PTE,VC965,718
PTP,VCB43,862
PTC,VC965,783
PTE,VCB43,156
PTP,VC965,570
PTC,VC965,578
PTP,VC965,223
PTP,VC965,751
PTC,VC965,862
PTC,VC965,825
PTP,VC965,744
PTP,VC965,469
PTP,VC965,641
PTC,VCB43,404
PTP,VC965,540
PTP,VCB43,474
PTC,VCB43,932
PTE,VC965,801
PTE,VCB43,694
PTP,VC965,850
PTE,VCD2F,376
PTC,VCD2F,421
PTC,VC965,785
PTC,VC965,263
PTC,VCB43,100
PTE,VC965,853
PTC,VC965,366
PTC,VC965,814
PTE,VC965,212
PTC,VC965,609
PTC,VC965,789
PTP,VC965,931
PTC,VCD2F,821
PTC,VCB43,891
PTE,VC965,361
PTE,VC965,498
PTP,VC965,416
PTC,VC965,693
PTP,VC965,574
PTP,VC965,131
PTE,VC965,867
PTC,VC965,226
PTE,VC965,544
PTC,VCB43,578
PTE,VCB43,952
PTP,VC965,931
PTE,VCD2F,208
PTP,VCB43,997
PTE,VC965,40
PTP,VC965,333
PTP,VC965,311
PTP,VC965,285
PTP,VC965,87
PTC,VCD2F,658
PTC,VC965,729
PTE,VC965,50
PTP,VC965,398
PTP,VCB43,408
PTC,VC965,898
PTC,VC965,868
PTE,VC965,713
PTC,VC965,619
PTE,VC965,992
PTC,VC965,991
PTE,VC965,211
PTE,VC965,9
PTC,VCD2F,665
PTP,VC965,779
PTP,VC965,805
PTP,VC965,668
PTE,VCD2F,220
PTC,VC965,853
PTE,VC965,752
PTE,VC965,44
PTC,VCB43,391
PTE,VC965,434
PTE,VCB43,112
PTP,VC965,126
PTP,VC965,387
PTC,VC965,744
PTE,VC965,786
PTE,VCB43,929
PTE,VC965,48
PTE,VC965,331
PTE,VCB43,915
PTE,VCB43,755
PTC,VCD2F,450
PTP,VC965,228
PTC,VC965,893
PTC,VCD2F,556
PTP,VC965,279
PTP,VC965,130
PTC,VC965,144
PTP,VC965,71
PTP,VC965,55
PTC,VC965,598
PTE,VC965,934
PTP,VC965,1
PTE,VC965,553
PTE,VC965,921
PTE,VCD2F,31
PTE,VCB43,774
PTP,VC965,15
PTE,VC965,897
PTE,VC965,212
PTE,VCB43,653
PTE,VC965,696
PTE,VCB43,416
PTE,VC965,667
PTC,VC965,478
PTC,VC965,96
PTP,VC965,988
PTE,VC965,361
PTE,VCB43,567
PTC,VC965,583
PTP,VC965,686
PTC,VC965,207
PTP,VCB43,705
PTP,VC965,380
PTP,VCB43,839
PTE,VCB43,249
PTC,VC965,970
PTC,VC965,930
PTC,VCB43,721
PTC,VCB43,793
PTC,VC965,323
PTE,VC965,867
PTC,VC965,966
PTC,VCB43,359
PTP,VC965,460
PTE,VC965,478
PTP,VC965,29
PTP,VC965,889
PTC,VCB43,113
PTP,VC965,46
PTC,VC965,327
PTC,VC965,23
PTC,VC965,258
PTE,VCD2F,624
PTE,VC965,314
PTC,VC965,865
PTP,VC965,187
PTP,VC965,131
PTE,VC965,832
PTC,VC965,565
PTE,VC965,804
PTC,VCB43,130
PTC,VCB43,590
PTE,VC965,745
PTE,VCB43,270
PTE,VC965,354
PTC,VC965,234
PTP,VC965,343
PTE,VC965,465
PTC,VC965,362
PTC,VCB43,686
PTP,VCB43,768
PTE,VCB43,222
PTP,VC965,965
PTE,VCD2F,279
PTE,VC965,34
PTC,VCB43,151
PTC,VCD2F,886
PTC,VC965,932
PTE,VC965,886
PTP,VC965,203
PTE,VCD2F,10
PTP,VC965,288
PTC,VCB43,654
PTE,VC965,403
PTC,VCD2F,996
PTE,VC965,393
PTP,VCD2F,781
PTE,VC965,930
PTP,VC965,396
PTC,VC965,608
PTE,VC965,819
PTP,VC965,272
PTP,VC965,959
PTC,VCB43,735
PTC,VCB43,310
PTE,VCB43,174
PTP,VC965,140
PTP,VC965,641
PTC,VCD2F,367
PTC,VCB43,493
PTC,VC965,949
PTE,VC965,64
PTC,VC965,970
PTE,VC965,659
PTC,VCB43,8
PTC,VC965,736
PTC,VC965,981
PTP,VCD2F,150
PTC,VC965,841
PTC,VCB43,345
PTP,VCD2F,749
PTC,VC965,906
PTE,VC965,559
PTP,VC965,703
PTC,VCB43,875
PTP,VC965,939
PTE,VC965,606
PTC,VC965,820
PTP,VCB43,833
PTP,VC965,107
PTE,VC965,734
PTE,VC965,585
PTP,VC965,750
PTP,VC965,177
PTP,VC965,740
PTC,VC965,805
PTP,VC965,606
PTP,VC965,900
PTE,VC965,248
PTP,VC965,629
PTP,VCD2F,963
PTP,VC965,494
PTE,VCB43,906
PTC,VC965,74
PTE,VCD2F,799
PTC,VCB43,131
PTC,VC965,465
PTE,VCB43,162
PTP,VC965,469
PTE,VCD2F,568
PTE,VCB43,264
PTP,VC965,679
PTE,VC965,141
PTC,VC965,319
PTE,VC965,644
PTE,VC965,392
PTE,VC965,273
PTC,VC965,926
PTC,VC965,447
PTE,VC965,353
PTC,VCB43,206
PTC,VC965,669
PTE,VC965,65
PTE,VC965,600
PTE,VC965,704
PTC,VC965,751
PTE,VC965,435
PTE,VC965,286
PTC,VC965,943
PTE,VC965,212
PTE,VC965,127
PTC,VCB43,519
PTP,VC965,408
PTC,VCB43,142
PTP,VC965,503
PTE,VC965,92
PTC,VC965,789
PTP,VC965,918
PTE,VC965,654
PTE,VCB43,340
PTC,VC965,776
PTP,VC965,921
PTC,VC965,310
PTC,VC965,86
PTE,VCD2F,437
PTP,VC965,38
PTP,VC965,482
PTE,VC965,92
PTE,VC965,470
PTP,VC965,597
PTP,VCD2F,504
PTP,VCB43,778
PTP,VC965,716
PTE,VC965,756
PTP,VC965,833
PTE,VC965,256
PTE,VC965,803
PTP,VC965,998
PTE,VC965,529
PTE,VC965,118
PTE,VC965,280
PTE,VC965,380
PTC,VCB43,552
PTE,VC965,665
PTE,VC965,415
PTE,VCD2F,794
PTE,VCB43,184
PTP,VCB43,725
PTC,VCB43,379
PTP,VC965,648
PTC,VC965,30
PTC,VCD2F,588
PTP,VC965,712
PTP,VC965,915
PTC,VCB43,726
PTC,VC965,447
PTC,VCB43,75
PTP,VC965,431
PTC,VCB43,648
PTC,VC965,638
PTP,VC965,734
PTC,VC965,955
PTE,VC965,295
PTE,VCB43,686
PTP,VC965,931
PTP,VC965,505
PTE,VC965,266
PTE,VC965,115
PTC,VCB43,723
PTE,VC965,602
PTP,VC965,299
PTC,VCD2F,126
PTP,VCD2F,950
PTE,VC965,219
PTE,VCB43,553
PTC,VC965,197
PTE,VCB43,754
PTP,VC965,843
PTP,VC965,565
PTC,VCB43,48
PTP,VCB43,952
PTP,VC965,756
PTE,VC965,112
PTP,VC965,453
PTP,VC965,867
PTE,VC965,512
PTP,VC965,308
PTC,VC965,766
PTP,VC965,470
PTE,VC965,836
PTC,VC965,559
PTE,VC965,231
PTP,VC965,38
PTP,VC965,221
PTC,VCB43,234
PTE,VC965,318
PTP,VC965,35
PTP,VCD2F,822
PTC,VC965,826
PTE,VC965,78
PTP,VC965,696
PTE,VC965,625
PTC,VCD2F,663
PTE,VC965,294
PTC,VC965,284
PTC,VC965,105
PTP,VCD2F,297
PTP,VC965,262
PTC,VC965,239
PTE,VC965,991
PTP,VCD2F,38
PTE,VCB43,844
PTC,VC965,71
PTC,VCB43,384
PTE,VC965,489
PTP,VCB43,810
PTC,VC965,903
PTP,VC965,931
PTP,VCD2F,723
PTP,VC965,250
PTC,VCB43,333
PTP,VC965,575
PTE,VC965,14
PTP,VC965,490
PTP,VC965,132
PTE,VCD2F,762
PTP,VCD2F,668
PTE,VC965,475
PTE,VCD2F,193
PTP,VCB43,149
PTP,VC965,447
PTE,VC965,324
PTC,VC965,642
PTE,VC965,982
PTC,VC965,54
PTE,VCD2F,577
PTC,VC965,272
PTE,VC965,294
PTE,VC965,393
PTE,VC965,222
PTE,VC965,44
PTP,VC965,570
PTP,VC965,141
PTE,VC965,581
PTP,VC965,203
