row_id,anon_vehicle_num,vehicle_type,axles_num,vehicle_code,payment_code_type,GBP_payment_amount,tollplaza_id,tollplaza_code,day_name_of_week,month_name,day_of_month,time,year
4174,2893284,car,2,VC965,PTE,1.16,4103,PC2B868A9,Mon,Aug,2,01:28:37,2021
4175,3536604,car,2,VC965,PTP,1.54,4155,PC9042B3F,Tue,Aug,3,15:54:49,2021
4176,3095440,car,2,VC965,PTC,7.44,4142,PC7ACFF7C,Thu,Aug,5,16:42:57,2021
4177,6435122,truck,4,VCB43,PTC,7.0,4157,PC7305E43,Thu,Aug,12,19:42:57,2021
4178,9950800,car,2,VC965,PTE,4.99,4533,PC8DA1D3B,Mon,Aug,16,13:40:23,2021
4179,3931087,car,2,VC965,PTE,7.15,4011,PC680DEC6,Mon,Aug,2,05:10:21,2021
4180,1484590,car,2,VC965,PTP,5.6,4551,PCCA5979C,Sat,Aug,21,22:37:16,2021
4181,8669883,car,2,VC965,PTE,2.79,4645,PC14FBE4A,Sat,Aug,7,10:06:48,2021
4182,2891711,car,2,VC965,PTC,7.13,4739,PC07289CF,Wed,Aug,4,13:53:54,2021
4183,6614238,car,2,VC965,PTC,1.42,4275,PC1DA31F7,Thu,Aug,5,09:14:01,2021
4184,5575543,truck,4,VCB43,PTC,5.28,4113,PC78D4122,Thu,Aug,5,03:03:56,2021
4185,2690786,car,2,VC965,PTE,2.62,4289,PCF621E92,Mon,Aug,2,20:38:35,2021
4186,2859170,car,2,VC965,PTP,8.54,4180,PC250A90D,Mon,Aug,9,09:46:58,2021
4187,2902257,car,2,VC965,PTC,8.19,4689,PC89C35AD,Thu,Jul,29,21:47:03,2021
4188,4347158,car,2,VC965,PTC,4.77,4450,PC0B2B03E,Sat,Jul,31,14:28:01,2021
4189,7597008,van,2,VCD2F,PTC,7.39,4893,PC3743587,Fri,Aug,13,16:46:35,2021
4190,3691285,car,2,VC965,PTE,1.34,4096,PCFA4F864,Mon,Aug,2,12:19:43,2021
4191,3014238,car,2,VC965,PTP,6.08,4699,PC2C1B987,Sat,Aug,14,03:08:32,2021
4192,3775847,car,2,VC965,PTC,0.42,4092,PC40C2E00,Sat,Aug,14,09:50:56,2021
4193,4969966,van,2,VCD2F,PTC,0.33,4982,PC384779E,Thu,Aug,5,22:00:43,2021
4194,6561929,truck,4,VCB43,PTP,5.46,4896,PCA322CBE,Mon,Aug,9,07:00:25,2021
4195,2734855,car,2,VC965,PTP,4.47,4900,PCFE8B604,Tue,Aug,17,16:54:49,2021
4196,6570343,car,2,VC965,PTC,3.44,4087,PC2C1DA2A,Sat,Aug,14,16:12:31,2021
4197,3643916,car,2,VC965,PTP,5.4,4592,PC627AA14,Thu,Aug,12,09:14:42,2021
4198,7919446,truck,4,VCB43,PTP,0.24,4794,PC4E1366E,Tue,Aug,3,23:23:27,2021
4199,7463803,car,2,VC965,PTP,0.7,4360,PC084F676,Wed,Aug,11,21:41:58,2021
4200,7683600,car,2,VC965,PTP,8.03,4847,PCD546332,Mon,Aug,16,03:47:21,2021
4201,2091574,car,2,VC965,PTE,4.99,4593,PC3863F6A,Fri,Aug,6,16:47:26,2021
4202,2300720,car,2,VC965,PTP,0.62,4497,PC76FDDEA,Tue,Aug,10,03:01:23,2021
4203,3883986,car,2,VC965,PTE,7.72,4600,PCB99E8F9,Sun,Aug,22,10:16:10,2021
4204,7262712,car,2,VC965,PTE,1.17,4028,PCE75C5C8,Wed,Aug,18,17:28:13,2021
4205,7869275,truck,4,VCB43,PTC,1.22,4854,PCB6F1968,Wed,Aug,18,00:18:38,2021
4206,4863173,van,2,VCD2F,PTE,8.14,4994,PC09C5F59,Sat,Aug,7,23:16:01,2021
4207,3820682,truck,4,VCB43,PTP,0.62,4942,PCD51A740,Sun,Aug,8,18:01:23,2021
4208,6178165,car,2,VC965,PTC,3.65,4265,PC5B2AFFA,Sun,Aug,8,18:34:17,2021
4209,9900378,car,2,VC965,PTC,7.98,4802,PCBDD55F1,Mon,Aug,2,12:59:11,2021
4210,1855539,car,2,VC965,PTC,2.03,4688,PCCB4C86D,Wed,Aug,4,09:10:22,2021
4211,5282375,truck,4,VCB43,PTE,7.53,4971,PC0BD172F,Tue,Aug,10,03:57:30,2021
4212,5967635,car,2,VC965,PTP,2.64,4355,PC0EF761B,Wed,Aug,4,05:30:57,2021
4213,6480560,car,2,VC965,PTC,7.77,4034,PCFC754C7,Sat,Aug,21,21:24:36,2021
4214,3064147,car,2,VC965,PTC,3.56,4716,PCFCB0018,Sat,Aug,21,03:21:57,2021
4215,1043055,truck,4,VCB43,PTC,2.28,4798,PC17F8052,Sat,Jul,31,22:39:00,2021
4216,2043204,car,2,VC965,PTP,0.28,4497,PC76FDDEA,Sat,Aug,14,05:15:33,2021
4217,1368613,truck,4,VCB43,PTP,7.06,4471,PC7E4F42A,Thu,Aug,12,09:08:08,2021
4218,2231643,truck,4,VCB43,PTC,6.65,4037,PC0A50259,Thu,Aug,5,11:54:18,2021
4219,1550828,truck,4,VCB43,PTE,3.36,4314,PC7E9E8F3,Mon,Aug,16,00:16:06,2021
4220,2901364,car,2,VC965,PTE,2.77,4757,PC126524C,Mon,Aug,9,15:06:19,2021
4221,7910366,car,2,VC965,PTC,3.14,4427,PCD70DDDF,Sat,Jul,31,14:43:54,2021
4222,6163495,car,2,VC965,PTE,2.56,4188,PCDB12C82,Sat,Aug,7,16:46:16,2021
4223,4930585,van,2,VCD2F,PTP,2.8,4771,PC71FE98A,Thu,Aug,19,12:28:15,2021
4224,8377719,car,2,VC965,PTC,8.05,4211,PC0AB9251,Tue,Aug,3,12:04:02,2021
4225,491167,car,2,VC965,PTE,4.84,4889,PC3547FAD,Wed,Aug,11,20:24:37,2021
4226,3943241,car,2,VC965,PTP,7.64,4397,PCB070250,Tue,Aug,10,02:56:41,2021
4227,3399632,car,2,VC965,PTP,2.61,4880,PC5A27CDE,Fri,Aug,6,11:00:27,2021
4228,5792465,car,2,VC965,PTE,1.84,4853,PC214FB8E,Thu,Jul,29,15:18:31,2021
4229,808662,truck,4,VCB43,PTE,0.22,4991,PC5B5C16D,Fri,Aug,13,07:47:02,2021
4230,8181828,car,2,VC965,PTP,6.94,4540,PC5CAF0A7,Tue,Aug,10,07:43:45,2021
4231,3208148,car,2,VC965,PTE,4.04,4840,PC49BFB36,Wed,Aug,11,08:39:31,2021
4232,299542,car,2,VC965,PTE,5.52,4194,PC96AD1EB,Sat,Aug,21,00:38:08,2021
4233,6164639,car,2,VC965,PTP,3.08,4178,PC8417B09,Thu,Jul,29,18:12:41,2021
4234,4533760,car,2,VC965,PTP,2.56,4268,PC6CC51DA,Sun,Aug,1,12:13:17,2021
4235,8489730,truck,4,VCB43,PTP,1.8,4901,PCE32D2F9,Sat,Aug,14,07:49:08,2021
4236,7729987,truck,4,VCB43,PTC,3.43,4074,PCCAFD014,Thu,Aug,12,06:37:53,2021
4237,9216942,car,2,VC965,PTE,1.12,4376,PCA283923,Mon,Aug,9,16:55:11,2021
4238,9576643,car,2,VC965,PTC,0.16,4023,PC77793DF,Fri,Jul,30,09:28:27,2021
4239,626817,car,2,VC965,PTE,0.81,4844,PCC48E3A8,Sat,Aug,14,12:15:57,2021
4240,9681949,truck,4,VCB43,PTE,2.05,4161,PCF8F6133,Wed,Aug,18,09:49:41,2021
4241,9226682,car,2,VC965,PTP,4.87,4455,PC15C75C0,Mon,Aug,2,18:29:21,2021
4242,7622961,car,2,VC965,PTC,2.45,4315,PC6E0962A,Sun,Aug,1,22:58:56,2021
4243,5978972,car,2,VC965,PTE,5.8,4156,PC6BCA05F,Tue,Aug,10,03:05:04,2021
4244,7423799,car,2,VC965,PTP,8.31,4537,PC10C700F,Sun,Aug,15,03:03:43,2021
4245,1625904,car,2,VC965,PTP,1.0,4062,PCDA37101,Fri,Aug,6,04:55:15,2021
4246,111709,van,2,VCD2F,PTC,7.37,4683,PC96978C6,Thu,Jul,29,12:54:21,2021
4247,6692196,truck,4,VCB43,PTC,2.64,4889,PC3547FAD,Tue,Aug,17,15:59:15,2021
4248,6643458,car,2,VC965,PTP,8.34,4366,PC09D71DF,Sun,Aug,1,02:31:39,2021
4249,2143122,car,2,VC965,PTC,3.16,4965,PCA0BAE0F,Sun,Aug,15,17:27:59,2021
4250,5085305,car,2,VC965,PTE,4.63,4362,PC670999C,Fri,Aug,13,13:51:10,2021
4251,1328579,car,2,VC965,PTC,5.29,4141,PC13CB69B,Mon,Aug,9,08:42:21,2021
4252,9733915,van,2,VCD2F,PTC,6.2,4689,PC89C35AD,Thu,Aug,5,06:14:47,2021
4253,2157672,truck,4,VCB43,PTE,1.76,4152,PCF6F4CA1,Fri,Aug,20,15:47:57,2021
4254,6819341,van,2,VCD2F,PTC,6.23,4625,PC186BCA8,Mon,Aug,2,13:09:40,2021
4255,4237463,car,2,VC965,PTE,5.29,4660,PCB86D2E1,Fri,Aug,13,15:00:54,2021
4256,9378341,car,2,VC965,PTC,1.22,4043,PC134F258,Sat,Aug,7,19:47:39,2021
4257,2462239,truck,4,VCB43,PTE,7.39,4108,PC7C55512,Wed,Aug,18,15:53:02,2021
4258,3727586,car,2,VC965,PTC,5.13,4733,PC797AEBF,Thu,Aug,12,09:04:40,2021
4259,40675,car,2,VC965,PTE,5.79,4971,PC0BD172F,Fri,Aug,6,22:22:12,2021
4260,9105829,car,2,VC965,PTP,0.51,4582,PC98750ED,Mon,Aug,9,03:48:03,2021
4261,224040,car,2,VC965,PTE,3.94,4955,PCE36723C,Thu,Aug,5,21:05:17,2021
4262,2133594,car,2,VC965,PTE,8.21,4829,PCEC030F2,Thu,Jul,29,11:31:56,2021
4263,4040363,car,2,VC965,PTP,6.18,4671,PCCAAFB48,Thu,Aug,19,22:16:00,2021
4264,2382902,truck,4,VCB43,PTC,0.63,4888,PC46C55B4,Thu,Aug,19,18:27:14,2021
4265,1006005,car,2,VC965,PTC,4.86,4071,PCDBBCB68,Sun,Aug,8,21:56:15,2021
4266,8848621,car,2,VC965,PTC,5.04,4644,PC411FDC0,Tue,Aug,17,12:05:32,2021
4267,3607983,car,2,VC965,PTE,5.98,4291,PCD411AEF,Sun,Aug,1,22:13:08,2021
4268,204065,car,2,VC965,PTP,0.84,4627,PCA965149,Wed,Aug,4,19:42:54,2021
4269,2734116,car,2,VC965,PTE,6.78,4630,PCA26D872,Mon,Aug,16,02:31:28,2021
4270,5406039,car,2,VC965,PTP,4.35,4962,PCF858E11,Sat,Jul,31,08:42:07,2021
4271,6945648,car,2,VC965,PTE,1.73,4010,PC3A7AACB,Sat,Jul,31,15:57:40,2021
4272,7640615,car,2,VC965,PTC,1.88,4689,PC89C35AD,Sat,Aug,14,01:54:05,2021
4273,5644328,car,2,VC965,PTE,8.2,4627,PCA965149,Wed,Aug,4,13:20:05,2021
4274,8276187,car,2,VC965,PTE,1.75,4166,PCE450C55,Sun,Aug,8,12:11:59,2021
4275,9613840,car,2,VC965,PTP,4.92,4297,PCDE89544,Fri,Aug,13,07:41:47,2021
4276,625275,car,2,VC965,PTE,8.17,4864,PC259547F,Wed,Aug,4,06:45:14,2021
4277,1510805,truck,4,VCB43,PTE,1.48,4655,PCF9CAB22,Wed,Aug,11,12:01:55,2021
4278,4012002,car,2,VC965,PTP,1.13,4213,PCDD316EB,Thu,Jul,29,14:15:59,2021
4279,6955731,van,2,VCD2F,PTC,5.72,4034,PCFC754C7,Sun,Aug,15,23:31:05,2021
4280,5629077,car,2,VC965,PTC,5.15,4419,PC99BB7A3,Mon,Aug,9,06:24:28,2021
4281,7833715,car,2,VC965,PTC,3.16,4368,PC909A324,Sat,Aug,7,11:01:55,2021
4282,8654271,truck,4,VCB43,PTE,4.54,4817,PCFF02057,Fri,Aug,6,16:38:32,2021
4283,5933591,car,2,VC965,PTE,3.88,4964,PC52C0F45,Sat,Aug,7,11:53:46,2021
4284,1025123,car,2,VC965,PTP,7.51,4153,PC88C655C,Sat,Aug,21,07:21:19,2021
4285,4578447,car,2,VC965,PTP,0.73,4469,PC120EEFD,Wed,Aug,11,19:48:32,2021
4286,8546243,car,2,VC965,PTC,3.71,4646,PC3F8C42B,Wed,Aug,11,15:50:46,2021
4287,8821395,truck,4,VCB43,PTC,4.39,4862,PC3BDDA71,Sun,Aug,1,01:37:55,2021
4288,4092327,truck,4,VCB43,PTE,3.27,4518,PCC7B407A,Wed,Aug,11,14:32:08,2021
4289,7855227,car,2,VC965,PTE,0.95,4740,PC04EDDB4,Thu,Aug,12,07:15:54,2021
4290,3244346,car,2,VC965,PTP,6.4,4036,PCE6CC50C,Tue,Aug,17,04:09:04,2021
4291,7370271,truck,4,VCB43,PTC,6.07,4673,PC66E7418,Wed,Aug,11,18:48:43,2021
4292,9936154,truck,4,VCB43,PTE,7.11,4462,PCE29AA1A,Wed,Aug,4,04:38:14,2021
4293,6857007,car,2,VC965,PTP,4.32,4537,PC10C700F,Fri,Jul,30,17:35:30,2021
4294,2091345,car,2,VC965,PTC,8.29,4530,PCA33A9A8,Fri,Jul,30,20:44:36,2021
4295,6857171,van,2,VCD2F,PTC,1.18,4903,PCC3BCE65,Fri,Aug,20,03:50:09,2021
4296,6411824,car,2,VC965,PTC,7.35,4831,PC0EC3E54,Tue,Aug,3,23:57:53,2021
4297,7737022,car,2,VC965,PTE,1.49,4177,PC9194382,Mon,Aug,2,05:52:53,2021
4298,3758275,car,2,VC965,PTE,7.48,4942,PCD51A740,Thu,Aug,5,00:50:34,2021
4299,5049961,car,2,VC965,PTP,4.92,4918,PC8F8E598,Sat,Jul,31,03:27:02,2021
4300,85385,car,2,VC965,PTC,2.41,4743,PCE6EEF2E,Sat,Aug,14,12:12:51,2021
4301,5444685,car,2,VC965,PTE,8.39,4247,PCEE69498,Tue,Aug,17,08:56:12,2021
4302,9164362,truck,4,VCB43,PTC,2.32,4047,PC6D105CF,Mon,Aug,16,05:18:25,2021
4303,5288908,car,2,VC965,PTE,5.18,4527,PC59A0CB2,Sat,Aug,21,18:51:37,2021
4304,9096289,car,2,VC965,PTP,4.56,4790,PC2387B02,Tue,Aug,10,17:20:25,2021
4305,3384837,truck,4,VCB43,PTE,3.02,4416,PC546F252,Thu,Aug,5,18:12:29,2021
4306,3037001,van,2,VCD2F,PTE,5.48,4776,PC6906524,Tue,Aug,3,10:19:25,2021
4307,8510814,car,2,VC965,PTC,8.26,4046,PCAC345FD,Thu,Aug,5,15:20:57,2021
4308,3580287,truck,4,VCB43,PTE,4.27,4302,PCBA83119,Wed,Aug,11,19:16:12,2021
4309,4444834,car,2,VC965,PTP,0.63,4317,PC0DC6CAB,Mon,Aug,9,16:00:07,2021
4310,4975957,car,2,VC965,PTC,7.57,4626,PC93E7766,Wed,Aug,4,09:32:48,2021
4311,6472867,car,2,VC965,PTC,0.32,4402,PC85224D1,Sat,Aug,21,23:59:47,2021
4312,330159,truck,4,VCB43,PTE,0.38,4764,PCF6B0D12,Tue,Aug,10,09:21:35,2021
4313,9750786,car,2,VC965,PTE,1.84,4881,PCDE20E6F,Thu,Aug,5,00:57:07,2021
4314,3986729,car,2,VC965,PTE,6.23,4017,PCC090C3A,Thu,Aug,19,16:26:34,2021
4315,3397050,car,2,VC965,PTC,7.86,4364,PCB33ACE8,Sat,Aug,21,03:15:01,2021
4316,6691963,car,2,VC965,PTP,5.69,4918,PC8F8E598,Thu,Jul,29,18:00:08,2021
4317,2083704,car,2,VC965,PTC,7.38,4332,PC3B258E9,Wed,Aug,18,08:16:39,2021
4318,1763933,car,2,VC965,PTP,0.73,4420,PCFDB2950,Thu,Aug,12,08:01:20,2021
4319,7735856,car,2,VC965,PTP,5.45,4489,PCEFF6088,Wed,Aug,11,11:16:43,2021
4320,6035290,car,2,VC965,PTP,2.31,4327,PC16F59EC,Fri,Aug,13,19:31:24,2021
4321,887363,car,2,VC965,PTP,7.66,4054,PC7E79FA0,Tue,Aug,17,23:36:39,2021
4322,9243073,car,2,VC965,PTP,7.21,4141,PC13CB69B,Thu,Aug,19,08:41:53,2021
4323,7148320,truck,4,VCB43,PTC,2.44,5006,PC7A260F1,Mon,Aug,9,21:29:50,2021
4324,1877269,car,2,VC965,PTP,0.23,4422,PCF514246,Wed,Aug,11,02:10:15,2021
4325,7538365,truck,4,VCB43,PTE,2.96,4088,PC14008D5,Sun,Aug,1,11:24:35,2021
4326,5388742,car,2,VC965,PTP,7.94,4567,PC2C5C1F3,Tue,Aug,10,12:52:21,2021
4327,6002035,car,2,VC965,PTC,6.67,4049,PC4779D38,Thu,Aug,5,13:24:56,2021
4328,1380186,car,2,VC965,PTC,1.68,4420,PCFDB2950,Sat,Aug,21,05:13:23,2021
4329,6797358,car,2,VC965,PTP,5.77,4078,PC8473A64,Sat,Jul,31,16:19:33,2021
4330,6462061,car,2,VC965,PTC,0.4,4853,PC214FB8E,Sat,Jul,31,18:41:15,2021
4331,6671639,car,2,VC965,PTC,1.24,4441,PC472C08E,Sun,Aug,1,21:03:58,2021
4332,497723,car,2,VC965,PTP,0.36,4617,PC7758F89,Sun,Aug,8,10:13:02,2021
4333,4262085,car,2,VC965,PTP,7.94,4172,PC1A43FB7,Thu,Aug,12,22:27:59,2021
4334,2691054,car,2,VC965,PTP,2.81,4613,PCEBBFFB5,Fri,Aug,13,06:47:42,2021
4335,4291819,car,2,VC965,PTC,4.12,4820,PCC30C735,Mon,Aug,9,02:14:40,2021
4336,1548945,car,2,VC965,PTP,3.26,4164,PC578D797,Tue,Aug,3,11:28:52,2021
4337,2479246,car,2,VC965,PTE,1.97,4968,PC251D4C1,Fri,Aug,6,08:33:56,2021
4338,4556449,truck,4,VCB43,PTC,1.14,4485,PC99A12E9,Wed,Aug,18,18:53:19,2021
4339,2703820,car,2,VC965,PTE,1.05,4846,PCBABD060,Wed,Aug,11,21:57:56,2021
4340,985720,car,2,VC965,PTC,4.92,4728,PC07BF95F,Thu,Jul,29,11:37:24,2021
4341,8525698,truck,4,VCB43,PTC,3.73,4190,PCDFC1E11,Tue,Aug,3,12:36:42,2021
4342,2847139,car,2,VC965,PTP,6.34,4983,PCC3E4ADA,Fri,Aug,6,17:23:16,2021
4343,1162024,van,2,VCD2F,PTC,2.43,4793,PCD8E3CCB,Sat,Jul,31,18:50:37,2021
4344,5477098,van,2,VCD2F,PTC,2.18,4762,PC1A3D20B,Sat,Aug,7,08:10:09,2021
4345,2891846,truck,4,VCB43,PTE,3.65,4436,PC0CF9451,Tue,Aug,3,13:16:47,2021
4346,3759654,car,2,VC965,PTE,1.98,4453,PC5EC8DF5,Tue,Aug,3,16:09:56,2021
4347,1342060,car,2,VC965,PTC,0.42,4787,PC1BDA119,Sun,Aug,8,14:27:51,2021
4348,6682109,truck,4,VCB43,PTP,2.96,4015,PC524833E,Sat,Jul,31,10:10:50,2021
4349,299749,car,2,VC965,PTP,4.07,4090,PC1EE951B,Wed,Aug,4,10:22:34,2021
4350,57990,car,2,VC965,PTC,8.47,4267,PCE51C5C7,Sat,Aug,7,00:54:54,2021
4351,2219949,car,2,VC965,PTP,0.95,4636,PCDECFC74,Wed,Aug,4,16:50:20,2021
4352,7016524,car,2,VC965,PTE,6.89,4941,PCA6403C1,Thu,Aug,5,22:40:16,2021
4353,6490359,car,2,VC965,PTC,6.38,4084,PC71D433F,Fri,Aug,13,21:02:36,2021
4354,3528707,car,2,VC965,PTC,6.89,4310,PCC08F8BB,Sun,Aug,1,15:27:53,2021
4355,8980526,car,2,VC965,PTP,3.78,4664,PC52D063A,Fri,Aug,6,21:28:51,2021
4356,3636811,truck,4,VCB43,PTC,7.91,4381,PC9DD9DCD,Wed,Aug,4,07:33:03,2021
4357,6795471,car,2,VC965,PTE,1.0,4366,PC09D71DF,Fri,Jul,30,03:24:43,2021
4358,8534907,car,2,VC965,PTP,8.39,4008,PC5680D80,Thu,Aug,19,20:12:40,2021
4359,5738014,car,2,VC965,PTE,4.46,4114,PC4CD2B81,Mon,Aug,2,03:02:35,2021
4360,8517769,truck,4,VCB43,PTE,5.39,4044,PC3546931,Fri,Aug,13,01:01:38,2021
4361,7909971,car,2,VC965,PTP,6.92,4539,PC684859B,Mon,Aug,9,03:31:37,2021
4362,7786263,truck,4,VCB43,PTC,2.03,4275,PC1DA31F7,Sun,Aug,22,01:46:18,2021
4363,558385,car,2,VC965,PTC,3.29,4078,PC8473A64,Fri,Aug,20,06:37:30,2021
4364,1856175,truck,4,VCB43,PTP,2.57,4572,PCC9756B2,Sun,Aug,15,00:55:49,2021
4365,2360604,truck,4,VCB43,PTP,3.93,4790,PC2387B02,Thu,Aug,12,02:47:23,2021
4366,2611309,car,2,VC965,PTE,6.98,4642,PC17D596F,Thu,Aug,5,14:06:09,2021
4367,9544939,car,2,VC965,PTE,0.25,4328,PC3777B8E,Tue,Aug,10,20:59:48,2021
4368,8731189,car,2,VC965,PTC,6.81,4898,PC0AE9E1B,Wed,Aug,18,09:14:53,2021
4369,7745271,car,2,VC965,PTE,1.21,4448,PC19F3DBB,Fri,Jul,30,15:31:17,2021
4370,3948054,car,2,VC965,PTC,2.58,4553,PC1D57D7F,Sat,Aug,7,15:25:00,2021
4371,1541022,car,2,VC965,PTP,0.95,4945,PC95BD14B,Sat,Aug,7,09:00:32,2021
4372,6968988,van,2,VCD2F,PTC,6.01,4206,PCAC34A40,Sat,Jul,31,21:51:35,2021
4373,9174638,car,2,VC965,PTE,0.63,4584,PC1085B78,Sun,Aug,1,06:42:43,2021
4374,2823531,car,2,VC965,PTP,4.28,4615,PC1ECBA39,Sun,Aug,22,17:27:37,2021
4375,1293261,car,2,VC965,PTP,5.79,4299,PCAD3B9BC,Mon,Aug,9,04:04:51,2021
4376,4023837,car,2,VC965,PTC,3.13,4868,PC647292C,Mon,Aug,2,20:04:17,2021
4377,7901129,car,2,VC965,PTP,5.4,4762,PC1A3D20B,Mon,Aug,2,07:01:16,2021
4378,2226732,car,2,VC965,PTP,8.0,4414,PC40BD0F3,Tue,Aug,3,12:35:37,2021
4379,846170,van,2,VCD2F,PTE,6.14,4399,PCCA288FE,Mon,Aug,9,01:37:12,2021
4380,3463281,car,2,VC965,PTE,0.34,4727,PC52E71B8,Wed,Aug,11,09:01:53,2021
4381,112545,car,2,VC965,PTP,5.34,4416,PC546F252,Mon,Aug,2,01:49:04,2021
4382,8627705,van,2,VCD2F,PTP,1.36,4434,PCA491459,Fri,Aug,20,21:58:53,2021
4383,742135,car,2,VC965,PTE,3.49,4008,PC5680D80,Thu,Aug,12,23:36:39,2021
4384,1080340,car,2,VC965,PTE,1.13,4828,PCF712D1A,Fri,Jul,30,05:27:11,2021
4385,6713306,car,2,VC965,PTC,8.48,4807,PCAFC45DA,Sat,Aug,21,12:19:44,2021
4386,6761805,car,2,VC965,PTC,1.23,4559,PC93AAEC9,Wed,Aug,18,05:40:06,2021
4387,5597426,car,2,VC965,PTE,3.17,4844,PCC48E3A8,Tue,Aug,10,06:14:40,2021
4388,4540429,car,2,VC965,PTP,0.04,4747,PC5E524A1,Tue,Aug,10,08:08:45,2021
4389,3698542,truck,4,VCB43,PTC,4.0,4172,PC1A43FB7,Tue,Aug,10,11:09:30,2021
4390,3690100,truck,4,VCB43,PTP,4.45,4632,PCC1FFE5B,Wed,Aug,18,07:13:12,2021
4391,8429576,car,2,VC965,PTE,8.43,4044,PC3546931,Thu,Aug,5,01:46:07,2021
4392,5271895,van,2,VCD2F,PTE,0.37,4374,PCC321538,Fri,Aug,20,10:54:07,2021
4393,9180405,car,2,VC965,PTE,1.23,4232,PC4156AD5,Thu,Aug,12,17:08:55,2021
4394,7823036,car,2,VC965,PTP,7.07,4107,PC7607A5D,Wed,Aug,4,05:46:36,2021
4395,5452618,van,2,VCD2F,PTC,3.39,4456,PC8DFF744,Mon,Aug,16,10:36:26,2021
4396,4352425,car,2,VC965,PTP,6.45,4123,PCDE850D8,Mon,Aug,9,04:59:25,2021
4397,5282919,car,2,VC965,PTC,3.54,4409,PC44E2F09,Tue,Aug,10,23:16:16,2021
4398,435849,truck,4,VCB43,PTP,4.93,4073,PCA3797CA,Fri,Aug,20,18:19:56,2021
4399,9148340,truck,4,VCB43,PTP,6.86,4113,PC78D4122,Fri,Jul,30,23:58:23,2021
4400,1389478,car,2,VC965,PTE,2.28,4591,PCC9875AC,Sun,Aug,15,07:05:38,2021
4401,5190674,car,2,VC965,PTC,6.99,4862,PC3BDDA71,Tue,Aug,17,23:12:00,2021
4402,7130518,truck,4,VCB43,PTC,2.03,4587,PC576A3BA,Thu,Aug,5,14:51:54,2021
4403,3371131,van,2,VCD2F,PTC,6.08,4688,PCCB4C86D,Mon,Aug,9,03:42:53,2021
4404,1179737,car,2,VC965,PTP,3.95,4112,PCEA652A8,Thu,Aug,12,08:53:43,2021
4405,9494603,car,2,VC965,PTP,2.28,4900,PCFE8B604,Tue,Aug,10,07:40:54,2021
4406,2255778,car,2,VC965,PTC,7.54,4456,PC8DFF744,Sun,Aug,8,10:36:29,2021
4407,8401339,car,2,VC965,PTC,1.31,4658,PC1A58039,Fri,Jul,30,09:21:07,2021
4408,4016623,car,2,VC965,PTC,5.9,4829,PCEC030F2,Sun,Aug,22,15:39:48,2021
4409,4269686,van,2,VCD2F,PTE,3.89,4206,PCAC34A40,Fri,Aug,20,16:36:33,2021
4410,8899821,car,2,VC965,PTP,7.6,4342,PCE7F2748,Sun,Aug,8,23:10:02,2021
4411,585453,van,2,VCD2F,PTP,6.24,4729,PC5170BF4,Fri,Aug,20,19:48:14,2021
4412,6210321,car,2,VC965,PTC,0.7,4590,PC912F5CB,Fri,Aug,20,01:57:56,2021
4413,7454748,car,2,VC965,PTP,0.19,4455,PC15C75C0,Sun,Aug,15,06:36:01,2021
4414,5974840,car,2,VC965,PTE,7.67,4767,PC61F3A80,Fri,Aug,6,10:52:00,2021
4415,3686948,truck,4,VCB43,PTP,7.85,4437,PCBE6CB59,Fri,Aug,6,14:33:21,2021
4416,8007097,car,2,VC965,PTP,7.74,4504,PC461DCD3,Fri,Aug,6,02:38:35,2021
4417,4650638,car,2,VC965,PTP,7.54,4941,PCA6403C1,Fri,Aug,6,02:40:31,2021
4418,999837,truck,4,VCB43,PTP,3.33,4309,PC5E92F61,Mon,Aug,16,12:43:06,2021
4419,2061447,truck,4,VCB43,PTP,6.73,4798,PC17F8052,Mon,Aug,9,12:21:29,2021
4420,6588424,car,2,VC965,PTE,2.72,4339,PCDE1D204,Fri,Aug,13,17:34:56,2021
4421,3674882,truck,4,VCB43,PTE,7.59,4059,PC06E8A1C,Tue,Aug,17,11:58:26,2021
4422,9581468,car,2,VC965,PTE,0.84,4061,PC3A63A79,Sun,Aug,8,04:33:09,2021
4423,7113191,truck,4,VCB43,PTE,5.92,4258,PCAC64E67,Thu,Aug,12,03:17:01,2021
4424,8947517,truck,4,VCB43,PTP,7.54,4347,PC3EC1FDF,Sun,Aug,1,14:06:49,2021
4425,3448043,truck,4,VCB43,PTC,1.01,4073,PCA3797CA,Sat,Aug,21,20:49:12,2021
4426,2332077,van,2,VCD2F,PTP,2.09,4284,PC0DB49FD,Fri,Aug,13,13:32:10,2021
4427,2641405,truck,4,VCB43,PTP,8.14,4373,PC8806694,Tue,Aug,10,06:36:39,2021
4428,2386622,truck,4,VCB43,PTE,6.6,4606,PC0C535B6,Wed,Aug,18,09:36:56,2021
4429,8661204,truck,4,VCB43,PTP,0.43,4520,PC8140983,Wed,Aug,18,20:33:55,2021
4430,2424578,car,2,VC965,PTP,6.95,4682,PCBB02F92,Thu,Aug,12,10:22:09,2021
4431,6469335,van,2,VCD2F,PTC,0.55,4538,PCDE5402C,Tue,Aug,3,23:20:38,2021
4432,3579691,car,2,VC965,PTE,3.72,4206,PCAC34A40,Wed,Aug,18,18:38:33,2021
4433,43945,car,2,VC965,PTP,5.54,4238,PCE0A2A2F,Sun,Aug,1,07:36:04,2021
